size,pin,threads,runtime,energy
1250,false,8.978466,0.92962164,38.19564
1250,false,8.978466,0.9238979,37.989346
1250,false,8.978466,0.9260078,38.14285
1250,false,8.978466,0.8892968,37.565395
1250,false,8.978466,0.8870925,37.613857
1250,false,8.978466,0.8974597,38.199184
1250,false,8.978466,0.88792837,37.61758
1250,false,9.259388,0.8885533,37.550137
1250,false,9.259388,0.8872815,37.502647
1250,false,9.259388,0.9284183,38.117397
1250,false,9.259388,0.8885045,37.561977
1250,false,9.259388,0.88401043,37.463406
1250,false,9.259388,0.9698114,38.9988
1250,false,9.259388,0.9096852,37.756924
1250,false,9.259388,0.92456573,38.18264
1250,false,9.259388,0.9296835,38.165794
1250,false,9.259388,0.8854563,37.61227
1250,false,9.507789,0.88381886,37.52999
1250,false,9.507789,0.9299299,38.446438
1250,false,9.507789,0.8969493,37.933067
1250,false,9.507789,0.92025745,38.237816
1250,false,9.507789,0.9285608,38.51284
1250,false,9.507789,0.91331166,38.16189
1250,false,9.507789,0.93289036,38.538353
1250,false,9.507789,0.932511,38.442284
1250,false,9.507789,0.89689356,37.921352
1250,false,9.507789,0.896555,37.87936
1250,false,9.281641,0.8990775,37.9172
1250,false,9.281641,0.8893931,37.572598
1250,false,9.281641,0.88784343,37.519253
1250,false,9.281641,0.90039593,37.709805
1250,false,9.281641,0.92946273,38.097435
1250,false,9.281641,0.9141727,37.880455
1250,false,9.281641,0.88390034,37.55563
1250,false,9.281641,0.9300124,38.208153
1250,false,9.281641,0.91787076,38.033413
1250,false,9.281641,0.88922757,37.522305
1250,false,9.071495,0.88547283,37.516445
1250,false,9.071495,0.92863786,38.124107
1250,false,9.071495,0.94326884,38.41909
1250,false,9.071495,0.9294481,38.149193
1250,false,9.071495,0.9257576,38.107567
1250,false,9.071495,0.93228996,38.140774
1250,false,9.071495,0.9465355,38.388268
1250,false,9.071495,0.88467014,37.55679
1250,false,9.071495,0.89125025,37.927456
1250,false,9.071495,0.88629764,37.57284
1250,false,9.269718,0.9325467,38.255943
1250,false,9.269718,0.90153766,37.802147
1250,false,9.269718,0.89966935,37.743374
1250,false,9.269718,0.90313023,37.855495
1250,false,9.269718,0.8951217,37.688564
1250,false,9.269718,0.92391455,38.06228
1250,false,9.269718,0.9147472,37.90072
1250,false,9.269718,0.91245645,37.90127
1250,false,9.269718,0.9263333,38.120323
1250,false,9.269718,0.8885549,37.558437
1250,false,9.458822,0.885115,37.56387
1250,false,9.458822,0.9312128,38.19436
1250,false,9.458822,0.8845657,37.566616
1250,false,9.458822,0.9219143,37.997097
1250,false,9.458822,0.88934624,37.592007
1250,false,9.458822,0.93251294,38.262352
1250,false,9.458822,0.9058712,37.89352
1250,false,9.458822,0.88437814,37.51736
1250,false,9.458822,0.9002507,37.780056
1250,false,9.458822,0.89513487,37.685818
1250,false,9.64081,0.8905536,37.617153
1250,false,9.64081,0.9139729,38.12008
1250,false,9.64081,0.9034184,38.001
1250,false,9.64081,0.9109779,38.201992
1250,false,9.64081,0.9422848,39.668476
1250,false,9.64081,0.9524506,41.94136
1250,false,9.64081,0.999605,43.36219
1250,false,9.64081,0.91143066,38.250145
1250,false,9.64081,0.9002074,38.018456
1250,false,9.64081,0.8964244,37.978237
1250,false,9.464463,0.8991139,38.022667
1250,false,9.464463,0.90637285,38.206505
1250,false,9.464463,0.8863329,37.578945
1250,false,9.464463,0.9175658,37.984703
1250,false,9.464463,0.9159791,37.9548
1250,false,9.464463,0.9303376,38.241238
1250,false,9.464463,0.88748795,37.60311
1250,false,9.464463,0.9242778,38.101833
1250,false,9.464463,0.92681336,38.16293
1250,false,9.464463,0.9304514,38.222744
1250,false,9.292644,0.9128305,37.81472
1250,false,9.292644,0.8838256,37.560085
1250,false,9.292644,0.88641113,37.59585
1250,false,9.292644,0.91557103,38.020287
1250,false,9.292644,0.92974645,38.196983
1250,false,9.292644,0.92632693,38.172085
1250,false,9.292644,0.8911319,37.642788
1250,false,9.292644,0.9013998,37.803307
1250,false,9.292644,0.88418,37.5823
1250,false,9.292644,0.9388187,38.531395
1250,false,9.124493,0.9010131,37.787685
1200,false,9.124493,0.7993455,33.41776
1200,false,9.124493,0.7998104,33.44523
1200,false,9.124493,0.7953903,33.63108
1200,false,9.124493,0.79679745,33.414646
1200,false,9.124493,0.8112559,33.637672
1200,false,9.124493,0.8015677,33.41337
1200,false,9.124493,0.79637164,33.429295
1200,false,9.124493,0.7970643,33.40122
1200,false,9.124493,0.81035095,33.754616
1200,false,8.959339,0.809709,33.817783
1200,false,8.959339,0.8113261,33.731724
1200,false,8.959339,0.8082621,33.722633
1200,false,8.959339,0.80369705,33.627415
1200,false,8.959339,0.8149701,33.93662
1200,false,8.959339,0.9179418,38.75393
1200,false,8.959339,0.7990816,33.720497
1200,false,8.959339,0.7988649,33.64603
1200,false,8.959339,0.8169935,33.844337
1200,false,8.959339,0.8232477,33.953587
1200,false,9.122027,0.7974142,33.51603
1200,false,9.122027,0.8010705,33.63132
1200,false,9.122027,0.8057857,33.59885
1200,false,9.122027,0.7962294,33.539955
1200,false,9.122027,0.8348269,34.11295
1200,false,9.122027,0.7996015,33.48252
1200,false,9.122027,0.80348545,33.58353
1200,false,9.122027,0.8029796,33.537876
1200,false,9.122027,0.8077482,33.72507
1200,false,9.122027,0.79890114,33.58982
1200,false,9.282677,0.84310806,34.251743
1200,false,9.282677,0.8114386,33.80216
1200,false,9.282677,0.7996893,33.457436
1200,false,9.282677,0.7973668,33.50809
1200,false,9.282677,0.7977218,33.666664
1200,false,9.282677,0.7964994,33.452797
1200,false,9.282677,0.7984846,33.680393
1200,false,9.282677,0.80079335,33.54032
1200,false,9.282677,0.8020847,33.652744
1200,false,9.282677,0.83285916,34.128696
1200,false,9.12372,0.8083404,33.836525
1200,false,9.12372,0.797123,33.52427
1200,false,9.12372,0.83227354,34.114475
1200,false,9.12372,0.79769886,33.537453
1200,false,9.12372,0.8037747,33.731297
1200,false,9.12372,0.7966796,33.51603
1200,false,9.12372,0.8121698,33.81516
1200,false,9.12372,0.8150808,34.639378
1200,false,9.12372,0.80804247,34.022377
1200,false,9.12372,0.81768817,33.826817
1200,false,16,0.8126352,33.85764
1200,false,16,0.86584014,36.19095
1200,false,16,0.8549136,36.090176
1200,false,16,0.85658824,36.024506
1200,false,16,0.86061716,36.09146
1200,false,16,0.8599098,36.135345
1200,false,16,0.865579,36.22079
1200,false,16,0.8626378,36.14029
1200,false,16,0.84763265,35.82907
1200,false,16,0.85816896,36.021694
1200,false,11.2,0.8596643,36.09579
1200,false,11.2,0.8021054,33.941994
1200,false,11.2,0.8063647,34.008705
1200,false,11.2,0.8063013,34.022068
1200,false,11.2,0.80064344,33.887672
1200,false,11.2,0.801277,33.91019
1200,false,11.2,0.80449206,33.985264
